Local Time,NO,NO2,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,CO,NH3
2025-10-28 18:00:00+05:30,5.38,92.4,0.0535,15.2,78.8,15.2,24.4,214.0,0.3,,,,
2025-10-28 19:00:00+05:30,56.5,89.8,0.0937,3.9,84.5,17.7,22.9,212.0,0.3,,,,
2025-10-28 20:00:00+05:30,72.7,95.8,0.11,3.9,83.5,17.2,22.6,102.0,0.3,,,,
2025-10-28 21:00:00+05:30,68.1,96.2,0.107,5.3,81.0,18.2,22.3,171.0,0.3,,,,
2025-10-28 22:00:00+05:30,42.5,76.2,0.0751,3.4,81.0,16.7,21.9,79.0,0.3,,,,
2025-10-28 23:00:00+05:30,22.1,59.4,0.0496,4.7,84.0,15.9,21.1,232.0,0.3,,,,
2025-10-29 00:00:00+05:30,15.0,59.1,0.0436,4.35,84.5,15.7,21.2,191.0,0.3,,,,
2025-10-29 01:00:00+05:30,6.3,45.1,0.0292,5.6,87.0,12.8,20.5,164.0,0.3,,,,
2025-10-29 02:00:00+05:30,10.2,42.4,0.0309,5.55,88.0,12.7,20.4,185.0,0.3,,,,
2025-10-29 03:00:00+05:30,32.1,40.6,0.0477,4.28,89.0,12.5,20.0,181.0,0.3,,,,
2025-10-29 04:00:00+05:30,48.6,35.0,0.0581,4.53,90.0,13.9,19.8,175.0,0.3,,,,
2025-10-29 05:00:00+05:30,78.1,41.1,0.0854,4.53,91.0,14.4,19.7,186.0,0.3,,,,
2025-10-29 06:00:00+05:30,65.2,43.8,0.0763,5.1,91.0,14.5,19.5,200.0,0.3,,,,
2025-10-29 07:00:00+05:30,59.5,38.3,0.0687,5.58,91.3,14.6,19.4,187.0,0.3,,,,
2025-10-29 08:00:00+05:30,97.9,46.8,0.105,5.8,91.0,16.2,20.3,185.0,0.3,,,,
2025-10-29 09:00:00+05:30,39.6,79.5,0.0744,5.08,87.5,16.2,22.4,188.0,0.375,,,,
2025-10-29 10:00:00+05:30,5.55,65.8,0.0395,31.0,75.0,15.4,25.2,240.0,0.6,,,,
2025-10-29 11:00:00+05:30,2.93,52.1,0.0301,67.4,66.8,13.9,27.0,210.0,0.85,,,,
2025-10-29 12:00:00+05:30,2.55,39.4,0.023,85.0,60.8,13.6,29.3,201.0,0.75,,,,
2025-10-29 13:00:00+05:30,1.78,32.4,0.0186,101.0,56.8,0.0,30.7,195.0,0.825,,,,
2025-10-29 14:00:00+05:30,1.43,36.8,0.0207,140.0,59.5,9.15,29.9,223.0,0.625,,,,
2025-10-29 15:00:00+05:30,2.18,41.8,0.024,147.0,62.0,44.2,29.3,160.0,0.35,,,,
2025-10-29 16:00:00+05:30,2.45,48.7,0.0279,119.0,65.8,79.5,28.7,167.0,0.3,,,,
2025-10-29 17:00:00+05:30,2.68,76.3,0.0427,74.7,68.0,83.8,27.5,186.0,0.325,,,,
2025-10-29 18:00:00+05:30,2.68,87.4,0.0487,37.5,74.5,37.5,25.9,137.0,0.3,,,,
2025-10-29 19:00:00+05:30,42.1,130.0,0.103,7.33,80.0,19.6,24.7,164.0,0.3,,,,
2025-10-29 20:00:00+05:30,115.0,130.0,0.163,6.55,82.5,33.7,23.9,192.0,0.3,,,,
2025-10-29 21:00:00+05:30,141.0,113.0,0.175,7.8,84.3,144.0,23.3,171.0,0.3,,,,
2025-10-29 22:00:00+05:30,156.0,87.8,0.174,6.58,86.5,92.3,23.0,144.0,0.3,,,,
2025-10-29 23:00:00+05:30,136.0,76.9,0.152,4.83,87.0,47.5,22.4,207.0,0.3,,,,
2025-10-30 00:00:00+05:30,153.0,68.2,0.16,4.67,88.7,32.5,22.0,206.0,0.3,,,,
2025-10-30 01:00:00+05:30,126.0,56.0,0.132,6.25,89.0,18.9,21.7,193.0,0.3,,,,
2025-10-30 02:00:00+05:30,137.0,48.2,0.137,8.37,89.3,62.8,21.9,213.0,0.3,,,,
2025-10-30 03:00:00+05:30,125.0,50.0,0.128,4.78,89.3,40.4,21.8,193.0,0.3,,,,
2025-10-30 04:00:00+05:30,124.0,48.4,0.126,7.03,89.8,18.5,22.0,176.0,0.3,,,,
2025-10-30 05:00:00+05:30,124.0,44.1,0.124,7.2,89.0,13.6,22.2,199.0,0.3,,,,
2025-10-30 06:00:00+05:30,139.0,41.7,0.135,7.58,89.3,14.0,22.2,185.0,0.3,,,,
2025-10-30 07:00:00+05:30,152.0,51.6,0.151,5.58,90.0,13.8,22.2,201.0,0.3,,,,
2025-10-30 08:00:00+05:30,150.0,67.4,0.158,5.35,88.5,13.7,22.9,164.0,0.3,,,,
2025-10-30 09:00:00+05:30,114.0,108.0,0.15,4.43,85.8,14.6,24.1,144.0,0.325,,,,
2025-10-30 10:00:00+05:30,22.6,123.0,0.0838,8.23,79.3,10.6,25.4,191.0,0.3,,,,
2025-10-30 11:00:00+05:30,6.58,119.0,0.0688,28.1,74.5,17.6,26.8,150.0,0.475,,,,
2025-10-30 12:00:00+05:30,3.6,60.5,0.0351,51.5,70.5,71.2,27.6,124.0,0.55,,,,
2025-10-30 13:00:00+05:30,2.6,60.3,0.0342,63.9,72.0,163.0,27.4,103.0,0.475,,,,
2025-10-30 14:00:00+05:30,3.35,50.5,0.0296,54.3,72.0,911.0,27.1,146.0,0.525,,,,
2025-10-30 15:00:00+05:30,2.7,55.9,0.0319,56.6,73.5,1430.0,27.1,153.0,0.4,,,,
2025-10-30 16:00:00+05:30,3.2,57.6,0.0332,55.6,75.3,1940.0,26.8,166.0,0.5,,,,
2025-10-30 17:00:00+05:30,2.9,57.7,0.0331,29.3,77.5,1910.0,26.2,92.5,0.55,,,,
2025-10-30 18:00:00+05:30,4.53,62.6,0.037,16.2,81.5,1600.0,25.4,165.0,0.475,,,,
2025-10-30 19:00:00+05:30,4.95,59.9,0.0359,11.5,84.5,,24.9,211.0,0.3,,,,
2025-10-30 20:00:00+05:30,23.3,62.1,0.052,4.23,85.8,,24.4,236.0,0.3,,,,
2025-10-30 21:00:00+05:30,37.8,59.0,0.0621,4.8,87.5,,23.6,243.0,0.3,,,,
2025-10-30 22:00:00+05:30,48.6,54.5,0.0685,4.97,88.7,,23.6,185.0,0.3,,,,
2025-10-30 23:00:00+05:30,28.9,59.1,0.0549,3.25,88.0,,23.8,99.5,0.55,,,,
2025-10-31 00:00:00+05:30,8.03,55.9,0.0363,5.9,87.0,,24.0,98.0,0.567,,,,
2025-10-31 01:00:00+05:30,11.8,49.1,0.0357,5.0,88.0,,23.8,166.0,0.3,,,,
2025-10-31 02:00:00+05:30,7.43,44.3,0.0296,6.18,88.5,,23.7,107.0,0.35,,,,
2025-10-31 03:00:00+05:30,4.63,36.6,0.0233,7.15,89.5,,23.6,136.0,0.325,,,,
2025-10-31 04:00:00+05:30,6.3,30.8,0.0215,7.43,90.0,,23.5,178.0,0.325,,,,
2025-10-31 05:00:00+05:30,4.75,29.1,0.0194,7.0,90.3,,23.3,129.0,0.35,,,,
2025-10-31 06:00:00+05:30,2.9,24.0,0.0151,7.57,91.0,,23.1,193.0,0.3,,,,
2025-10-31 07:00:00+05:30,9.58,22.4,0.0197,4.1,91.0,,23.2,225.0,0.3,,,,
2025-10-31 08:00:00+05:30,23.8,24.3,0.0322,3.98,91.0,,23.1,232.0,0.3,,,,
2025-10-31 09:00:00+05:30,28.7,40.8,0.045,4.98,90.5,,24.1,213.0,0.675,,,,
2025-10-31 10:00:00+05:30,11.5,52.1,0.037,17.8,86.8,,25.9,207.0,1.05,,,,
2025-10-31 11:00:00+05:30,5.6,44.9,0.0284,37.8,79.0,0.0,28.0,231.0,0.867,,,,
2025-10-31 12:00:00+05:30,2.18,26.3,0.0157,63.5,72.0,0.533,29.3,205.0,0.975,,,,
2025-10-31 13:00:00+05:30,26.1,23.7,0.0338,90.8,67.3,13.7,30.7,203.0,0.825,,,,
2025-10-31 14:00:00+05:30,0.633,25.1,0.0139,150.0,64.3,15.5,31.4,205.0,0.5,,,,
2025-10-31 15:00:00+05:30,0.533,22.2,0.0121,133.0,63.3,12.2,31.1,196.0,0.95,,,,
2025-10-31 16:00:00+05:30,0.35,27.5,0.0147,120.0,64.3,11.8,30.9,211.0,0.5,,,,
2025-10-31 17:00:00+05:30,0.65,34.6,0.0189,67.7,71.0,11.8,29.6,235.0,0.3,,,,
2025-10-31 18:00:00+05:30,1.2,62.5,0.0342,7.05,80.8,10.1,27.3,191.0,0.325,,,,
2025-10-31 19:00:00+05:30,19.1,77.6,0.0568,,84.3,13.2,25.9,198.0,0.3,,,,
2025-10-31 20:00:00+05:30,44.3,75.6,0.0762,0.7,86.0,16.6,24.9,208.0,0.3,,,,
2025-10-31 21:00:00+05:30,73.0,64.5,0.0937,0.1,87.3,17.2,24.3,205.0,0.3,,,,
2025-10-31 22:00:00+05:30,101.0,55.4,0.112,2.98,88.0,18.0,23.9,185.0,0.3,,,,
2025-10-31 23:00:00+05:30,84.1,58.9,0.0997,4.5,89.0,17.6,23.3,203.0,0.3,,,,
2025-11-01 00:00:00+05:30,39.4,70.7,0.0696,3.0,89.0,16.7,22.9,216.0,0.3,,,,
2025-11-01 01:00:00+05:30,59.5,75.5,0.0885,4.3,89.0,15.2,22.8,228.0,0.3,,,,
2025-11-01 02:00:00+05:30,53.0,72.3,0.0816,4.98,89.0,15.2,22.7,204.0,0.3,,,,
2025-11-01 03:00:00+05:30,52.0,56.4,0.0723,6.45,90.0,14.2,22.1,191.0,0.3,,,,
2025-11-01 04:00:00+05:30,48.4,47.8,0.0648,6.5,91.0,13.8,21.7,191.0,0.3,,,,
2025-11-01 06:00:00+05:30,55.5,47.1,0.0702,6.05,92.0,14.3,21.3,193.0,0.3,,,,
2025-11-01 07:00:00+05:30,62.8,53.5,0.0795,5.7,92.0,13.7,21.2,212.0,0.3,,,,
2025-11-01 08:00:00+05:30,75.2,61.6,0.094,5.48,91.8,13.3,21.3,199.0,0.3,,,,
2025-11-01 09:00:00+05:30,53.8,72.7,0.0824,5.95,89.3,12.9,23.0,189.0,0.45,,,,
2025-11-01 10:00:00+05:30,6.58,61.6,0.0381,9.85,79.3,11.9,25.3,192.0,0.875,,,,
2025-11-01 11:00:00+05:30,2.2,51.3,0.0291,21.6,67.3,12.1,28.3,224.0,0.85,,,,
2025-11-01 12:00:00+05:30,0.65,43.9,0.0239,52.9,58.3,14.1,31.2,212.0,0.6,,,,
2025-11-01 13:00:00+05:30,0.6,31.2,0.0171,78.8,53.0,24.0,32.1,188.0,0.633,,,,
2025-11-01 14:00:00+05:30,0.625,36.7,0.02,82.6,54.3,43.6,31.5,187.0,0.575,,,,
2025-11-01 15:00:00+05:30,0.425,40.3,0.0217,71.0,56.0,62.3,30.8,192.0,0.6,,,,
2025-11-01 16:00:00+05:30,0.85,41.3,0.0227,56.2,60.3,73.7,29.9,183.0,0.325,,,,
2025-11-01 17:00:00+05:30,0.7,60.2,0.0326,29.0,67.8,68.2,28.0,182.0,0.3,,,,
2025-11-01 18:00:00+05:30,2.68,86.9,0.0484,16.9,72.5,61.0,25.8,168.0,0.3,,,,
2025-11-01 19:00:00+05:30,42.9,104.0,0.09,3.6,80.8,40.0,23.8,160.0,0.3,,,,
2025-11-01 20:00:00+05:30,71.5,87.0,0.104,5.6,85.7,29.4,22.5,170.0,0.3,,,,
2025-11-01 21:00:00+05:30,79.1,87.9,0.111,4.85,86.0,27.0,22.0,183.0,0.4,,,,
2025-11-01 22:00:00+05:30,76.2,87.9,0.109,6.65,84.5,21.4,21.3,190.0,0.3,,,,
2025-11-01 23:00:00+05:30,71.8,82.8,0.102,6.87,83.3,15.0,20.9,172.0,0.3,,,,
2025-11-02 00:00:00+05:30,72.2,77.2,0.0997,5.55,82.0,14.3,20.6,174.0,0.333,,,,
2025-11-02 01:00:00+05:30,80.4,74.8,0.105,7.95,78.5,14.4,20.6,218.0,0.75,,,,
2025-11-02 02:00:00+05:30,63.0,82.1,0.0949,6.25,76.8,13.0,20.3,210.0,0.3,,,,
2025-11-02 03:00:00+05:30,49.5,77.6,0.0815,4.28,77.0,12.8,20.0,223.0,0.3,,,,
2025-11-02 04:00:00+05:30,39.0,71.3,0.0696,3.93,79.3,12.7,19.5,200.0,0.3,,,,
2025-11-02 05:00:00+05:30,50.0,68.9,0.0772,4.48,82.3,12.5,19.1,206.0,0.3,,,,
2025-11-02 06:00:00+05:30,35.2,62.4,0.0618,4.08,83.0,12.1,18.9,244.0,0.3,,,,
2025-11-02 07:00:00+05:30,20.7,56.7,0.047,4.38,83.3,11.3,18.7,221.0,0.3,,,,
2025-11-02 08:00:00+05:30,31.9,59.6,0.0577,4.93,83.0,11.0,19.4,230.0,0.3,,,,
2025-11-02 09:00:00+05:30,16.3,62.0,0.0462,8.28,74.5,10.1,21.9,204.0,0.9,,,,
2025-11-02 10:00:00+05:30,5.63,61.2,0.0372,20.4,66.3,11.1,24.4,198.0,1.43,,,,
2025-11-02 11:00:00+05:30,1.9,42.5,0.0242,47.2,60.3,11.3,27.1,207.0,1.28,,,,
2025-11-02 12:00:00+05:30,0.9,32.3,0.0179,82.2,55.0,10.5,29.8,207.0,1.35,,,,
2025-11-02 13:00:00+05:30,0.825,25.6,0.0143,107.0,47.0,10.1,31.6,210.0,1.43,,,,
2025-11-02 14:00:00+05:30,0.7,19.5,0.0109,104.0,43.7,8.93,31.9,203.0,1.63,,,,
2025-11-02 15:00:00+05:30,0.575,17.2,0.0096,97.9,44.0,8.8,31.4,193.0,1.38,,,,
2025-11-02 16:00:00+05:30,0.4,20.1,0.0109,95.6,45.0,8.2,30.7,196.0,1.13,,,,
2025-11-02 17:00:00+05:30,0.6,28.2,0.015,86.5,49.0,7.97,29.5,188.0,0.667,,,,
2025-11-02 18:00:00+05:30,0.35,56.7,0.0304,55.0,57.5,8.18,26.1,193.0,0.3,,,,
2025-11-02 19:00:00+05:30,3.53,92.2,0.0519,17.7,63.8,8.7,24.4,222.0,0.3,,,,
2025-11-02 20:00:00+05:30,24.9,108.0,0.0779,4.2,65.8,9.43,23.4,237.0,0.3,,,,
2025-11-02 21:00:00+05:30,53.8,114.0,0.104,4.45,67.0,10.0,22.9,235.0,0.3,,,,
2025-11-02 22:00:00+05:30,68.9,118.0,0.119,4.65,65.8,10.2,22.9,249.0,0.3,,,,
2025-11-02 23:00:00+05:30,39.7,119.0,0.0956,4.68,63.8,11.5,22.5,241.0,0.3,,,,
2025-11-03 00:00:00+05:30,30.0,116.0,0.0862,3.7,64.0,13.5,22.0,226.0,0.3,,,,
2025-11-03 02:00:00+05:30,11.4,92.3,0.0583,5.1,69.0,15.2,20.4,240.0,0.4,,,,
2025-11-03 03:00:00+05:30,1.43,72.1,0.0395,11.8,69.7,15.4,20.1,251.0,0.3,,,,
2025-11-03 04:00:00+05:30,1.5,69.9,0.0384,9.15,69.5,15.2,19.6,250.0,0.3,,,,
2025-11-03 05:00:00+05:30,4.2,74.5,0.043,4.85,70.0,14.5,19.2,247.0,0.3,,,,
2025-11-03 06:00:00+05:30,3.7,74.3,0.0425,6.4,69.3,14.7,18.5,218.0,0.3,,,,
2025-11-03 07:00:00+05:30,13.5,72.7,0.0496,4.45,68.5,14.6,18.2,224.0,0.3,,,,
2025-11-03 08:00:00+05:30,25.6,72.7,0.0595,4.8,69.3,13.5,18.6,218.0,0.3,,,,
2025-11-03 09:00:00+05:30,15.2,76.9,0.0532,10.2,62.7,13.8,21.1,194.0,0.6,,,,
2025-11-03 10:00:00+05:30,7.15,62.4,0.039,24.8,56.3,14.0,23.7,204.0,1.0,,,,
2025-11-03 11:00:00+05:30,3.6,54.4,0.0319,43.6,51.5,14.8,26.5,205.0,1.05,,,,
2025-11-03 12:00:00+05:30,2.23,51.5,0.0292,63.4,47.7,14.3,29.5,216.0,1.13,,,,
2025-11-03 14:00:00+05:30,0.4,23.4,0.0128,117.0,40.0,14.1,32.3,210.0,1.3,,,,
2025-11-03 15:00:00+05:30,0.625,25.6,0.0141,106.0,40.8,12.5,32.1,200.0,1.13,,,,
2025-11-03 16:00:00+05:30,0.75,28.7,0.0159,87.4,40.5,12.9,31.6,218.0,0.825,,,,
2025-11-03 17:00:00+05:30,0.9,57.2,0.0312,53.2,47.0,12.9,29.7,175.0,0.3,,,,
2025-11-03 18:00:00+05:30,15.9,80.2,0.0556,17.9,60.0,15.1,25.2,173.0,0.3,,,,
2025-11-03 19:00:00+05:30,75.3,92.6,0.11,9.83,73.0,0.0,21.9,162.0,0.3,,,,
2025-11-03 20:00:00+05:30,128.0,73.7,0.143,7.73,80.0,7.07,20.6,167.0,0.3,,,,
2025-11-03 21:00:00+05:30,215.0,71.3,0.212,4.4,82.0,8.35,20.1,166.0,0.3,,,,
2025-11-04 11:00:00+05:30,1.83,41.8,0.0237,42.3,49.3,4.33,29.2,140.0,0.9,,,,
2025-11-04 12:00:00+05:30,1.7,23.1,0.0137,80.9,46.5,15.9,30.3,174.0,0.775,,,,
2025-11-04 14:00:00+05:30,0.2,26.5,0.0142,133.0,46.0,,32.6,165.0,1.0,,,,
2025-11-04 15:00:00+05:30,0.875,25.3,0.0142,118.0,46.8,,31.6,133.0,1.0,,,,
2025-11-04 16:00:00+05:30,0.45,23.5,0.0127,111.0,48.7,,30.7,140.0,1.13,,,,
2025-11-04 17:00:00+05:30,0.767,36.3,0.02,95.0,54.0,,29.7,97.7,0.867,,,,
2025-11-04 18:00:00+05:30,6.78,74.0,0.0449,19.2,69.3,,25.2,195.0,0.3,,,,
2025-11-04 19:00:00+05:30,39.2,75.0,0.0717,9.38,78.0,,22.9,180.0,0.3,,,,
2025-11-04 20:00:00+05:30,82.2,76.8,0.108,8.13,81.3,,22.4,158.0,0.3,,,,
2025-11-04 21:00:00+05:30,78.6,74.4,0.104,1.4,82.0,,22.3,178.0,0.3,,,,
2025-11-04 22:00:00+05:30,67.0,71.4,0.0924,2.2,83.0,,21.9,197.0,0.3,,,,
2025-11-04 23:00:00+05:30,66.1,59.2,0.0852,11.9,85.5,,21.5,219.0,0.3,,,,
2025-11-05 00:00:00+05:30,29.4,58.0,0.0547,13.4,83.3,,21.9,194.0,0.3,,,,
2025-11-05 01:00:00+05:30,58.1,41.6,0.0694,11.5,85.5,7.5,21.5,187.0,0.3,,,,
2025-11-05 02:00:00+05:30,73.3,38.3,0.0799,10.7,86.5,9.25,21.0,173.0,0.3,,,,
2025-11-05 03:00:00+05:30,77.6,31.3,0.0797,10.0,88.5,6.95,20.4,191.0,0.3,,,,
2025-11-05 04:00:00+05:30,77.1,28.1,0.0777,9.25,89.0,6.78,20.4,185.0,0.3,,,,
2025-11-05 05:00:00+05:30,28.1,42.7,0.0455,6.4,88.8,5.23,20.3,159.0,0.475,,,,
2025-11-05 06:00:00+05:30,29.4,33.1,0.0415,7.4,89.0,1.35,19.5,180.0,0.3,,,,
2025-11-05 07:00:00+05:30,34.9,30.2,0.0445,7.7,90.3,0.667,19.1,167.0,0.3,,,,
2025-11-05 08:00:00+05:30,39.2,35.4,0.0508,9.45,91.0,3.65,19.5,197.0,0.3,,,,
2025-11-05 09:00:00+05:30,8.05,42.2,0.029,19.9,85.8,1.68,23.1,207.0,0.55,,,,
2025-11-05 10:00:00+05:30,2.2,30.3,0.0179,47.3,74.8,,25.7,187.0,1.23,,,,
2025-11-05 11:00:00+05:30,2.5,43.6,0.0252,64.9,67.5,,28.2,192.0,1.4,,,,
2025-11-05 12:00:00+05:30,0.625,25.8,0.0143,105.0,60.3,,30.7,212.0,1.03,,,,
2025-11-05 13:00:00+05:30,0.55,23.9,0.0132,127.0,57.8,11.0,31.5,216.0,1.43,,,,
2025-11-05 14:00:00+05:30,0.55,22.6,0.0125,145.0,57.3,12.8,31.4,209.0,1.15,,,,
2025-11-05 15:00:00+05:30,0.333,19.3,0.0105,142.0,56.0,10.8,30.7,205.0,1.23,,,,
2025-11-05 16:00:00+05:30,0.45,21.2,0.0116,128.0,56.5,9.2,30.4,200.0,0.775,,,,
2025-11-05 17:00:00+05:30,0.533,28.3,0.0155,104.0,56.0,8.37,29.8,188.0,0.633,,,,
2025-11-05 18:00:00+05:30,1.53,65.4,0.0361,53.9,61.3,7.93,26.8,173.0,0.333,,,,
2025-11-05 19:00:00+05:30,16.4,96.2,0.0645,15.4,68.3,10.7,24.6,190.0,0.3,,,,
2025-11-05 20:00:00+05:30,14.3,99.7,0.0646,8.85,69.3,15.4,23.8,194.0,0.3,,,,
2025-11-05 21:00:00+05:30,6.08,87.3,0.0514,18.3,70.8,17.6,23.2,193.0,0.55,,,,
2025-11-05 22:00:00+05:30,0.3,61.7,0.0331,31.2,64.3,22.2,22.9,196.0,0.725,,,,
2025-11-05 23:00:00+05:30,0.675,66.0,0.0356,22.5,60.3,26.0,22.3,199.0,0.825,,,,
2025-11-06 00:00:00+05:30,0.8,51.6,0.0281,24.1,56.7,30.5,21.7,199.0,0.9,,,,
2025-11-06 01:00:00+05:30,0.1,50.0,0.0264,26.3,56.5,34.5,20.4,194.0,0.7,,,,
2025-11-06 02:00:00+05:30,0.675,40.1,0.0219,36.4,57.3,30.2,19.3,196.0,0.5,,,,
2025-11-06 03:00:00+05:30,0.233,42.0,0.0224,25.1,66.8,28.3,17.1,191.0,0.3,,,,
2025-11-06 04:00:00+05:30,0.333,41.5,0.0223,31.6,68.3,27.4,16.1,193.0,0.3,,,,
2025-11-06 05:00:00+05:30,6.58,56.8,0.0356,14.9,71.5,25.8,15.4,219.0,0.3,,,,
2025-11-06 06:00:00+05:30,13.4,62.3,0.044,6.75,76.0,30.0,14.4,221.0,0.3,,,,
2025-11-06 07:00:00+05:30,31.1,61.8,0.0582,7.33,76.5,34.8,14.0,212.0,0.3,,,,
2025-11-06 08:00:00+05:30,26.2,66.3,0.0565,9.13,74.3,38.3,14.7,173.0,0.525,,,,
2025-11-06 09:00:00+05:30,14.0,80.4,0.0542,20.4,66.3,38.9,17.9,202.0,1.05,,,,
2025-11-06 10:00:00+05:30,3.88,68.8,0.0398,69.1,56.5,35.6,21.2,211.0,1.28,,,,
2025-11-06 11:00:00+05:30,1.25,41.8,0.0233,108.0,48.3,28.7,24.6,213.0,1.2,,,,
2025-11-06 12:00:00+05:30,0.367,24.0,0.013,125.0,42.8,20.3,26.8,207.0,1.38,,,,
2025-11-06 13:00:00+05:30,0.875,21.8,0.0123,125.0,39.5,16.4,27.7,210.0,1.73,,,,
2025-11-06 14:00:00+05:30,0.4,21.1,0.0112,132.0,39.0,13.2,27.5,202.0,1.68,,,,
2025-11-06 15:00:00+05:30,0.567,23.0,0.0125,133.0,39.8,12.3,27.4,202.0,1.18,,,,
2025-11-06 16:00:00+05:30,0.567,24.2,0.0132,127.0,38.5,9.7,26.9,204.0,1.18,,,,
2025-11-06 18:00:00+05:30,0.75,74.1,0.04,60.4,47.5,9.15,21.4,176.0,0.3,,,,
2025-11-06 19:00:00+05:30,22.8,111.0,0.0776,10.0,58.3,12.6,19.1,172.0,0.3,,,,
2025-11-06 20:00:00+05:30,82.0,110.0,0.125,8.25,64.5,17.5,18.3,155.0,0.3,,,,
2025-11-06 21:00:00+05:30,65.2,109.0,0.111,7.18,65.0,21.3,18.2,178.0,0.3,,,,
2025-11-06 22:00:00+05:30,23.6,112.0,0.079,6.45,63.3,20.6,18.4,196.0,0.3,,,,
2025-11-06 23:00:00+05:30,6.25,97.6,0.057,7.95,64.3,20.9,18.0,193.0,0.3,,,,
2025-11-07 00:00:00+05:30,5.75,91.0,0.0531,7.15,63.5,19.3,17.7,191.0,0.3,,,,
2025-11-07 01:00:00+05:30,3.35,75.5,0.0429,11.3,60.0,25.0,17.5,195.0,0.4,,,,
2025-11-07 02:00:00+05:30,1.37,55.3,0.0301,18.0,61.0,27.3,17.3,195.0,0.475,,,,
2025-11-07 03:00:00+05:30,7.65,65.7,0.0412,10.0,66.3,27.0,16.1,197.0,0.3,,,,
2025-11-07 04:00:00+05:30,13.5,64.4,0.0453,9.15,68.5,27.4,15.4,201.0,0.3,,,,
2025-11-07 05:00:00+05:30,19.0,61.5,0.0481,8.3,70.0,28.7,14.8,200.0,0.35,,,,
2025-11-07 06:00:00+05:30,13.3,57.9,0.0416,7.68,72.0,29.1,13.9,205.0,0.3,,,,
2025-11-07 07:00:00+05:30,20.6,54.2,0.0455,6.85,73.5,27.5,13.3,198.0,0.3,,,,
2025-11-07 08:00:00+05:30,28.3,61.4,0.0557,7.28,71.0,24.9,13.9,214.0,0.625,,,,
2025-11-07 09:00:00+05:30,10.3,65.6,0.0432,22.8,60.0,24.7,17.4,205.0,1.1,,,,
2025-11-07 10:00:00+05:30,2.7,50.7,0.0292,63.8,52.5,23.7,20.0,197.0,1.53,,,,
2025-11-07 11:00:00+05:30,1.48,44.8,0.025,106.0,47.5,23.3,22.9,215.0,1.5,,,,
2025-11-07 12:00:00+05:30,0.525,36.7,0.02,133.0,40.8,19.6,26.9,218.0,1.2,,,,
2025-11-07 13:00:00+05:30,0.667,30.9,0.0169,158.0,38.3,16.6,28.4,209.0,1.6,,,,
2025-11-07 14:00:00+05:30,0.3,31.6,0.0169,172.0,38.0,15.0,28.6,206.0,1.5,,,,
2025-11-07 15:00:00+05:30,0.6,31.0,0.0166,176.0,37.3,14.0,28.4,216.0,1.03,,,,
2025-11-07 16:00:00+05:30,0.3,30.8,0.0166,158.0,37.0,12.4,28.1,196.0,1.0,,,,
2025-11-07 17:00:00+05:30,0.35,52.1,0.028,114.0,44.5,12.6,26.3,146.0,0.375,,,,
2025-11-07 18:00:00+05:30,5.65,108.0,0.0622,40.2,53.8,14.0,22.1,164.0,0.3,,,,
2025-11-07 19:00:00+05:30,77.7,132.0,0.133,9.45,64.0,17.9,19.4,138.0,0.3,,,,
2025-11-07 20:00:00+05:30,114.0,122.0,0.158,7.85,70.0,22.6,17.8,160.0,0.3,,,,
2025-11-07 21:00:00+05:30,95.6,119.0,0.141,6.58,70.0,25.7,17.2,190.0,0.3,,,,
2025-11-07 22:00:00+05:30,84.3,122.0,0.133,6.43,66.8,27.8,17.1,226.0,0.3,,,,
2025-11-07 23:00:00+05:30,91.9,118.0,0.137,6.45,65.3,28.3,17.0,203.0,0.3,,,,
2025-11-08 00:00:00+05:30,62.4,112.0,0.11,6.2,64.0,25.8,16.8,205.0,0.3,,,,
2025-11-08 01:00:00+05:30,47.9,121.0,0.103,,61.5,23.9,16.9,216.0,0.3,,,,
2025-11-08 02:00:00+05:30,11.4,106.0,0.0659,7.4,63.3,19.5,16.4,206.0,0.3,,,,
2025-11-08 03:00:00+05:30,3.78,86.4,0.049,9.28,65.3,14.6,15.6,212.0,0.3,,,,
2025-11-08 04:00:00+05:30,3.2,76.6,0.0434,9.13,66.0,16.8,15.1,211.0,0.3,,,,
2025-11-08 05:00:00+05:30,22.6,76.5,0.059,8.78,67.0,19.2,14.8,225.0,0.3,,,,
2025-11-08 06:00:00+05:30,32.8,80.7,0.0695,8.08,69.5,19.7,14.0,204.0,0.3,,,,
2025-11-08 07:00:00+05:30,37.4,72.0,0.0687,7.45,74.0,18.3,13.1,192.0,0.3,,,,
2025-11-08 08:00:00+05:30,44.6,76.6,0.077,8.08,75.3,20.1,13.4,202.0,0.3,,,,
2025-11-08 09:00:00+05:30,41.9,94.5,0.0843,8.63,66.0,22.6,17.2,192.0,0.4,,,,
2025-11-08 10:00:00+05:30,12.8,89.0,0.0578,26.5,55.3,27.7,19.9,210.0,0.767,,,,
2025-11-08 11:00:00+05:30,1.23,56.2,0.0309,89.7,46.8,33.2,24.2,211.0,0.675,,,,
2025-11-08 12:00:00+05:30,0.65,36.6,0.0195,136.0,38.5,31.2,27.2,214.0,1.03,,,,
2025-11-08 13:00:00+05:30,0.425,29.3,0.0159,149.0,37.3,29.7,27.1,210.0,1.38,,,,
