Local Time,CO,NO,NO2,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,SO2
2025-11-15 15:00:00+05:30,1.04,6.45,89.7,0.053,2.53,175.0,33.5,24.8,242.0,5.63,,
2025-11-15 16:00:00+05:30,0.97,8.53,83.8,0.0515,3.9,151.0,32.0,24.6,244.0,5.6,,
2025-11-15 17:00:00+05:30,0.86,5.9,99.9,0.058,2.3,138.0,33.0,23.5,234.0,4.8,,
2025-11-15 18:00:00+05:30,1.64,6.9,216.0,0.121,1.53,187.0,38.0,20.3,223.0,1.95,,
2025-11-15 19:00:00+05:30,2.25,6.5,333.0,0.183,0.8,302.0,42.0,18.1,239.0,1.0,,
2025-11-15 20:00:00+05:30,2.68,16.5,634.0,0.342,0.5,319.0,47.8,16.2,197.0,0.95,,
2025-11-15 21:00:00+05:30,3.03,11.6,553.0,0.301,1.27,325.0,53.3,14.8,175.0,0.7,,
2025-11-15 22:00:00+05:30,3.07,11.0,479.0,0.261,1.05,408.0,55.8,13.9,165.0,0.3,,
2025-11-15 23:00:00+05:30,3.35,14.5,561.0,0.307,2.4,495.0,56.5,14.0,165.0,0.925,,
2025-11-16 00:00:00+05:30,3.04,8.77,436.0,0.239,1.2,490.0,57.3,13.1,165.0,0.3,,
2025-11-16 01:00:00+05:30,2.83,5.65,358.0,0.195,,403.0,59.5,12.0,165.0,0.5,,
2025-11-16 02:00:00+05:30,2.69,6.08,304.0,0.166,,396.0,62.5,10.9,165.0,0.5,,
2025-11-16 03:00:00+05:30,2.61,4.18,242.0,0.132,,404.0,63.8,10.4,197.0,1.15,,
2025-11-16 04:00:00+05:30,2.58,5.8,216.0,0.119,,429.0,65.3,9.73,169.0,0.9,,
2025-11-16 05:00:00+05:30,2.63,7.43,209.0,0.117,1.8,444.0,67.8,9.03,176.0,0.8,,
2025-11-16 06:00:00+05:30,2.81,5.18,247.0,0.136,2.1,485.0,67.3,8.9,213.0,1.7,,
2025-11-16 07:00:00+05:30,3.01,9.85,329.0,0.183,2.37,525.0,67.0,8.85,236.0,1.28,,
2025-11-16 08:00:00+05:30,3.32,10.9,314.0,0.176,0.2,556.0,65.5,9.78,227.0,1.53,,
2025-11-16 09:00:00+05:30,3.39,6.08,315.0,0.173,0.05,607.0,58.3,13.3,219.0,2.45,,
2025-11-16 10:00:00+05:30,2.52,9.23,211.0,0.12,1.5,565.0,52.8,16.8,200.0,3.05,,
2025-11-16 11:00:00+05:30,2.01,6.0,144.0,0.0816,,429.0,48.0,20.1,189.0,3.63,,
2025-11-16 12:00:00+05:30,1.61,6.45,94.9,0.0557,,302.0,44.3,22.2,206.0,4.98,,
2025-11-16 13:00:00+05:30,1.44,5.8,85.6,0.0502,1.0,215.0,41.8,23.5,209.0,6.1,,
2025-11-16 14:00:00+05:30,1.28,5.9,76.4,0.0455,,183.0,38.8,24.5,245.0,6.58,,
2025-11-16 15:00:00+05:30,1.17,7.28,76.3,0.0465,,168.0,35.5,24.9,223.0,5.93,,
2025-11-16 16:00:00+05:30,1.02,6.23,73.1,0.0439,0.6,149.0,33.7,24.6,232.0,5.97,,
2025-11-16 17:00:00+05:30,1.11,3.75,95.8,0.054,,118.0,36.5,22.0,255.0,3.3,,
2025-11-16 18:00:00+05:30,1.5,4.68,149.0,0.0832,3.1,146.0,38.8,20.1,255.0,2.58,,
2025-11-16 19:00:00+05:30,2.37,6.8,266.0,0.147,1.35,213.0,42.3,18.3,266.0,1.8,,
2025-11-16 20:00:00+05:30,2.6,5.98,244.0,0.135,0.4,319.0,44.0,17.2,226.0,2.15,,
2025-11-16 21:00:00+05:30,2.52,8.83,242.0,0.136,0.4,334.0,48.5,15.4,317.0,0.9,,
2025-11-16 22:00:00+05:30,2.81,15.8,397.0,0.219,0.9,328.0,54.5,13.5,154.0,0.375,,
2025-11-16 23:00:00+05:30,2.75,9.05,315.0,0.175,0.2,350.0,54.8,13.5,153.0,0.375,,
2025-11-17 00:00:00+05:30,2.73,10.2,427.0,0.232,1.4,365.0,56.3,12.7,153.0,0.3,,
2025-11-17 01:00:00+05:30,2.49,7.1,269.0,0.149,,371.0,55.5,12.1,182.0,1.55,,
2025-11-17 02:00:00+05:30,2.55,7.7,267.0,0.148,0.0,388.0,57.3,11.7,220.0,0.8,,
2025-11-17 03:00:00+05:30,2.59,6.6,301.0,0.165,1.4,423.0,60.5,10.7,190.0,1.8,,
2025-11-17 04:00:00+05:30,2.72,4.93,306.0,0.167,1.5,468.0,61.8,10.2,203.0,1.35,,
2025-11-17 05:00:00+05:30,2.78,9.85,353.0,0.196,2.2,503.0,63.3,9.55,254.0,0.775,,
2025-11-17 06:00:00+05:30,2.82,8.18,337.0,0.186,1.7,523.0,64.5,9.28,176.0,0.325,,
2025-11-17 07:00:00+05:30,2.94,9.1,418.0,0.227,1.47,524.0,67.3,8.7,193.0,0.325,,
2025-11-17 08:00:00+05:30,3.28,7.78,406.0,0.222,,532.0,64.3,10.6,173.0,0.3,,
2025-11-17 09:00:00+05:30,3.21,6.8,346.0,0.19,,571.0,53.5,14.5,212.0,0.7,,
2025-11-17 10:00:00+05:30,2.84,6.93,213.0,0.119,1.0,564.0,51.0,16.9,231.0,2.05,,
2025-11-17 11:00:00+05:30,2.37,8.4,166.0,0.0951,1.3,502.0,47.3,19.5,222.0,3.33,,
2025-11-17 12:00:00+05:30,1.74,3.2,114.0,0.0634,21.0,382.0,41.3,22.2,225.0,3.08,,
2025-11-17 13:00:00+05:30,,,,,19.8,267.0,37.5,23.7,225.0,3.05,,
2025-11-17 14:00:00+05:30,1.12,7.97,43.7,0.0297,18.9,226.0,35.5,24.5,227.0,2.88,,
2025-11-17 15:00:00+05:30,1.11,6.3,60.8,0.0375,4.3,212.0,35.0,24.8,226.0,2.57,,
2025-11-17 16:00:00+05:30,1.14,8.55,54.3,0.0358,6.55,206.0,36.0,24.2,250.0,1.63,,
2025-11-17 17:00:00+05:30,1.51,7.1,133.0,0.0766,,224.0,39.5,22.5,348.0,0.3,,
2025-11-17 18:00:00+05:30,1.74,8.05,204.0,0.115,4.07,265.0,43.8,19.9,348.0,0.3,,
2025-11-17 19:00:00+05:30,2.24,12.4,277.0,0.155,7.45,324.0,48.8,17.9,348.0,0.3,,
2025-11-17 20:00:00+05:30,4.5,13.0,465.0,0.249,9.1,445.0,54.3,16.7,348.0,0.3,,
2025-11-17 21:00:00+05:30,2.26,5.8,177.0,0.0987,7.4,449.0,55.5,15.6,348.0,0.3,,
2025-11-17 22:00:00+05:30,3.71,17.8,302.0,0.175,8.93,404.0,59.8,14.8,348.0,0.3,,
2025-11-17 23:00:00+05:30,3.52,6.3,364.0,0.197,10.1,423.0,63.3,13.7,348.0,0.3,,
2025-11-18 00:00:00+05:30,2.79,15.3,208.0,0.118,9.5,399.0,65.0,12.9,327.0,0.667,,
2025-11-18 01:00:00+05:30,2.41,6.1,178.0,0.0998,9.75,390.0,70.0,11.6,236.0,1.4,,
2025-11-18 02:00:00+05:30,2.27,9.25,193.0,0.11,9.23,373.0,68.8,11.6,203.0,0.375,,
2025-11-18 03:00:00+05:30,2.2,9.23,193.0,0.11,10.2,356.0,70.3,10.9,232.0,1.5,,
2025-11-18 04:00:00+05:30,2.31,7.28,206.0,0.115,9.93,370.0,70.5,10.4,228.0,1.98,,
2025-11-18 05:00:00+05:30,2.38,4.63,252.0,0.138,10.7,388.0,71.8,10.0,209.0,1.18,,
2025-11-18 06:00:00+05:30,2.51,8.1,243.0,0.136,10.4,407.0,72.0,9.58,283.0,1.13,,
2025-11-18 07:00:00+05:30,2.57,6.97,233.0,0.13,10.2,444.0,72.0,9.43,225.0,1.33,,
2025-11-18 08:00:00+05:30,2.95,6.5,231.0,0.128,9.9,489.0,70.8,10.2,272.0,1.13,,
2025-11-18 09:00:00+05:30,2.51,7.15,179.0,0.101,7.83,522.0,62.5,14.1,309.0,0.725,,
2025-11-18 10:00:00+05:30,0.887,7.03,121.0,0.0699,4.0,497.0,56.3,17.2,232.0,2.67,,
2025-11-18 11:00:00+05:30,0.755,7.3,66.8,0.0415,0.0,395.0,49.5,20.3,193.0,3.05,,
2025-11-18 18:00:00+05:30,0.687,6.43,272.0,0.15,78.8,214.0,46.0,20.3,179.0,0.967,,
2025-11-18 19:00:00+05:30,1.0,6.4,521.0,0.278,78.7,260.0,51.5,18.5,187.0,0.3,,
2025-11-18 20:00:00+05:30,1.32,16.6,627.0,0.343,80.0,330.0,55.5,17.4,199.0,0.3,,
2025-11-18 21:00:00+05:30,1.37,21.8,603.0,0.339,79.2,366.0,59.0,16.5,205.0,0.3,,
2025-11-18 22:00:00+05:30,1.47,12.0,374.0,0.206,78.6,460.0,64.8,14.8,180.0,0.3,,
2025-11-18 23:00:00+05:30,1.48,5.58,416.0,0.226,79.7,532.0,66.3,14.3,179.0,0.3,,
2025-11-19 00:00:00+05:30,1.65,23.8,315.0,0.187,64.3,547.0,65.7,14.4,177.0,0.933,,
2025-11-19 01:00:00+05:30,1.54,2.3,59.5,0.0336,15.9,528.0,66.0,13.8,174.0,0.7,,
2025-11-19 02:00:00+05:30,1.29,2.95,44.8,0.0263,14.2,485.0,68.3,12.9,226.0,0.8,,
2025-11-19 03:00:00+05:30,1.12,2.73,34.0,0.0203,14.7,435.0,69.7,12.4,263.0,0.8,,
2025-11-19 04:00:00+05:30,1.01,2.83,29.7,0.0181,13.8,400.0,71.3,11.8,217.0,1.73,,
2025-11-19 05:00:00+05:30,0.945,2.7,27.1,0.0166,13.8,362.0,72.3,11.3,205.0,0.625,,
2025-11-19 06:00:00+05:30,0.883,2.68,22.6,0.0142,15.8,337.0,71.8,11.3,216.0,0.6,,
2025-11-19 07:00:00+05:30,0.995,3.03,21.5,0.0139,13.5,326.0,73.5,10.6,218.0,0.3,,
2025-11-19 08:00:00+05:30,1.23,3.23,28.9,0.018,13.6,377.0,71.8,12.1,218.0,0.3,,
2025-11-19 09:00:00+05:30,1.88,2.83,28.4,0.0174,11.2,426.0,61.3,16.5,218.0,0.3,,
2025-11-19 10:00:00+05:30,2.55,2.83,23.4,0.0147,11.5,462.0,51.3,20.3,281.0,1.23,,
2025-11-19 11:00:00+05:30,1.81,2.78,15.8,0.0107,8.75,436.0,44.8,23.4,264.0,2.33,,
2025-11-19 12:00:00+05:30,1.26,2.0,18.7,0.0116,133.0,341.0,43.5,24.4,206.0,3.3,,
2025-11-19 13:00:00+05:30,0.978,2.95,14.3,0.01,129.0,272.0,40.8,25.5,183.0,3.68,,
2025-11-19 14:00:00+05:30,0.715,3.0,11.1,0.0083,129.0,191.0,38.5,25.9,128.0,3.8,,
2025-11-19 15:00:00+05:30,0.717,2.77,11.0,0.00807,134.0,170.0,38.7,25.6,67.3,3.43,,
2025-11-19 16:00:00+05:30,0.723,3.15,11.1,0.00848,134.0,157.0,39.3,25.1,131.0,2.43,,
2025-11-19 17:00:00+05:30,0.865,3.2,15.1,0.0107,113.0,155.0,41.5,23.7,349.0,0.9,,
2025-11-19 18:00:00+05:30,1.24,2.8,31.9,0.0192,77.4,191.0,45.5,21.5,348.0,0.3,,
2025-11-19 19:00:00+05:30,2.06,3.17,50.7,0.0296,42.0,288.0,49.7,19.8,348.0,0.733,,
2025-11-19 20:00:00+05:30,2.6,3.53,67.5,0.0388,20.9,339.0,55.3,18.1,314.0,0.3,,
2025-11-19 21:00:00+05:30,3.0,3.4,68.7,0.0393,15.6,394.0,60.3,16.5,274.0,0.3,,
2025-11-19 22:00:00+05:30,3.21,3.03,98.7,0.055,14.5,450.0,64.0,15.6,273.0,0.3,,
2025-11-19 23:00:00+05:30,2.76,2.8,86.2,0.0481,14.1,417.0,65.0,15.1,273.0,0.3,,
2025-11-20 00:00:00+05:30,2.56,2.57,76.7,0.0428,13.4,323.0,67.3,14.4,273.0,0.3,,
2025-11-20 01:00:00+05:30,2.62,2.6,73.0,0.041,13.1,309.0,69.0,14.1,273.0,0.3,,
2025-11-20 02:00:00+05:30,2.31,2.93,57.0,0.0327,12.6,309.0,70.8,13.3,273.0,0.3,,
2025-11-20 03:00:00+05:30,2.04,3.57,47.8,0.0283,12.3,307.0,72.7,12.7,261.0,0.8,,
2025-11-20 04:00:00+05:30,1.83,3.2,36.7,0.0222,12.2,300.0,75.0,12.1,241.0,0.95,,
2025-11-20 05:00:00+05:30,1.7,3.53,30.0,0.0188,15.8,289.0,75.3,11.8,240.0,0.4,,
2025-11-20 06:00:00+05:30,2.02,3.08,67.0,0.0381,11.7,296.0,76.5,11.3,233.0,0.325,,
2025-11-20 07:00:00+05:30,2.24,3.03,63.0,0.036,12.3,360.0,76.5,11.3,241.0,0.3,,
2025-11-20 08:00:00+05:30,2.36,3.63,56.1,0.0328,12.9,412.0,76.3,11.7,237.0,0.3,,
2025-11-20 09:00:00+05:30,2.85,3.63,60.8,0.0352,16.5,441.0,70.8,14.8,238.0,0.35,,
2025-11-20 10:00:00+05:30,2.54,2.77,49.6,0.0287,40.3,532.0,57.7,19.4,243.0,0.3,,
2025-11-20 11:00:00+05:30,1.99,4.2,28.4,0.0185,78.3,512.0,48.0,22.2,209.0,0.767,,
2025-11-20 12:00:00+05:30,2.03,3.5,28.9,0.0182,119.0,416.0,44.3,24.3,186.0,1.43,,
2025-11-20 13:00:00+05:30,1.92,2.87,30.0,0.0182,144.0,415.0,43.0,25.0,147.0,1.93,,
2025-11-20 14:00:00+05:30,1.33,2.95,19.8,0.0129,162.0,342.0,39.8,26.3,104.0,1.48,,
2025-11-20 15:00:00+05:30,1.22,2.85,18.5,0.0122,171.0,275.0,39.5,25.8,60.8,2.05,,
2025-11-20 16:00:00+05:30,1.13,2.58,20.3,0.0129,156.0,249.0,41.5,25.0,43.8,1.5,,
2025-11-20 17:00:00+05:30,1.15,2.6,29.3,0.0177,117.0,227.0,44.5,23.5,27.5,0.3,,
2025-11-20 18:00:00+05:30,1.46,3.3,58.4,0.0338,58.2,238.0,51.8,20.7,27.8,0.3,,
2025-11-20 19:00:00+05:30,1.73,3.0,71.7,0.0406,42.2,287.0,53.8,19.2,28.0,0.3,,
2025-11-20 20:00:00+05:30,3.21,3.4,85.9,0.0485,18.6,323.0,60.0,17.7,182.0,0.3,,
2025-11-20 21:00:00+05:30,4.46,3.1,95.6,0.0534,14.7,477.0,66.5,16.4,120.0,0.375,,
2025-11-20 22:00:00+05:30,3.84,3.45,103.0,0.0576,13.5,604.0,68.8,15.8,104.0,0.35,,
2025-11-20 23:00:00+05:30,2.71,1.88,87.2,0.0479,13.3,489.0,68.3,15.3,103.0,0.3,,
2025-11-21 00:00:00+05:30,3.31,2.8,91.7,0.051,12.7,406.0,70.3,14.7,103.0,0.3,,
2025-11-21 01:00:00+05:30,4.09,3.7,88.2,0.05,13.2,499.0,75.5,13.8,104.0,0.3,,
2025-11-21 02:00:00+05:30,3.73,3.25,84.7,0.0477,12.9,503.0,76.5,13.1,104.0,0.3,,
2025-11-21 03:00:00+05:30,3.24,3.05,84.7,0.0476,12.6,490.0,78.3,12.8,108.0,0.3,,
2025-11-21 04:00:00+05:30,2.85,3.95,69.4,0.0402,11.6,462.0,79.5,12.4,109.0,0.3,,
2025-11-21 05:00:00+05:30,2.7,2.9,62.1,0.0354,11.5,439.0,80.5,12.1,143.0,0.45,,
2025-11-21 06:00:00+05:30,2.49,3.45,56.7,0.033,11.7,410.0,82.0,11.4,263.0,0.3,,
2025-11-21 07:00:00+05:30,2.83,3.8,66.1,0.0382,12.1,408.0,82.0,11.1,263.0,0.3,,
2025-11-21 08:00:00+05:30,2.87,3.08,91.6,0.0512,12.4,419.0,81.0,12.0,264.0,0.325,,
2025-11-21 09:00:00+05:30,2.57,3.13,72.3,0.041,14.2,420.0,74.3,14.9,140.0,1.08,,
2025-11-21 10:00:00+05:30,2.28,2.03,56.7,0.0318,43.8,465.0,60.5,19.3,186.0,1.03,,
2025-11-21 11:00:00+05:30,,,,,82.7,424.0,52.5,22.0,142.0,1.93,,
2025-11-21 12:00:00+05:30,1.0,7.4,85.9,0.0517,98.3,296.0,46.5,24.2,118.0,1.88,,
2025-11-21 13:00:00+05:30,0.88,6.3,72.1,0.0435,45.3,173.0,44.0,25.1,99.0,2.8,,
2025-11-21 14:00:00+05:30,0.87,8.33,73.0,0.0456,48.4,170.0,43.3,25.3,93.0,2.67,,
2025-11-21 15:00:00+05:30,0.873,4.15,7.7,0.00748,80.9,174.0,42.3,25.9,116.0,1.35,,
2025-11-21 16:00:00+05:30,0.87,3.93,6.73,0.00678,81.4,182.0,43.3,25.5,134.0,0.775,,
2025-11-21 17:00:00+05:30,0.97,3.6,10.8,0.00868,68.2,188.0,48.0,23.2,76.3,1.48,,
2025-11-21 18:00:00+05:30,1.37,3.95,27.0,0.0176,39.7,224.0,50.8,21.4,40.3,1.05,,
2025-11-21 19:00:00+05:30,1.46,4.1,47.3,0.0285,16.4,242.0,57.3,19.4,15.0,0.3,,
2025-11-21 20:00:00+05:30,1.49,4.2,54.2,0.0322,6.6,239.0,64.0,17.5,11.8,0.3,,
2025-11-21 21:00:00+05:30,1.8,4.3,45.8,0.0279,12.3,262.0,66.8,16.7,11.5,0.3,,
2025-11-21 22:00:00+05:30,2.34,4.3,49.8,0.03,8.47,313.0,69.3,16.1,308.0,0.567,,
2025-11-21 23:00:00+05:30,1.84,3.45,41.9,0.0251,13.5,350.0,71.0,15.4,39.0,0.3,,
2025-11-22 00:00:00+05:30,2.18,3.87,44.3,0.0267,7.7,312.0,71.7,14.9,123.0,0.567,,
2025-11-22 01:00:00+05:30,1.84,4.15,43.5,0.0266,7.0,346.0,77.0,13.3,245.0,0.4,,
2025-11-22 02:00:00+05:30,1.86,3.68,38.6,0.0235,6.88,334.0,78.0,13.0,250.0,0.375,,
2025-11-22 03:00:00+05:30,1.79,4.1,33.6,0.0212,6.58,322.0,79.8,12.6,288.0,0.3,,
2025-11-22 04:00:00+05:30,1.69,3.83,27.9,0.018,6.95,308.0,80.5,12.3,348.0,0.3,,
2025-11-22 05:00:00+05:30,1.76,4.83,51.3,0.0312,6.88,296.0,82.0,12.0,321.0,0.5,,
2025-11-22 06:00:00+05:30,1.71,3.85,52.7,0.0312,6.63,294.0,82.0,11.7,231.0,0.575,,
2025-11-22 07:00:00+05:30,1.69,4.0,33.2,0.0209,7.03,288.0,82.0,11.1,229.0,0.625,,
2025-11-22 08:00:00+05:30,1.75,3.95,37.1,0.023,7.03,292.0,81.5,11.4,226.0,0.375,,
2025-11-22 09:00:00+05:30,2.27,3.68,36.8,0.0226,10.4,354.0,76.8,13.5,252.0,0.775,,
2025-11-22 10:00:00+05:30,2.66,4.03,38.7,0.0239,20.0,471.0,70.5,16.9,280.0,0.775,,
2025-11-22 11:00:00+05:30,2.68,4.2,39.7,0.0245,51.1,573.0,62.0,19.9,192.0,2.03,,
2025-11-22 12:00:00+05:30,1.57,4.13,16.3,0.012,76.1,470.0,52.0,22.5,183.0,3.17,,
2025-11-22 13:00:00+05:30,1.19,4.0,10.9,0.00903,85.6,329.0,46.7,23.5,175.0,3.53,,
2025-11-22 14:00:00+05:30,0.975,3.95,9.35,0.00818,91.0,279.0,41.5,24.1,206.0,3.98,,
2025-11-22 15:00:00+05:30,0.89,3.73,9.5,0.0081,84.8,260.0,39.3,24.0,200.0,3.13,,
2025-11-22 16:00:00+05:30,0.833,3.93,10.9,0.00897,76.2,243.0,40.0,23.6,206.0,2.43,,
2025-11-22 17:00:00+05:30,1.18,3.95,27.1,0.0176,49.4,246.0,46.0,21.5,198.0,0.3,,
2025-11-22 18:00:00+05:30,1.23,4.08,32.6,0.0206,45.2,262.0,50.3,19.6,213.0,0.3,,
2025-11-22 19:00:00+05:30,1.53,4.0,37.1,0.023,21.9,292.0,57.3,17.5,212.0,0.3,,
2025-11-22 20:00:00+05:30,1.96,4.13,61.7,0.0362,6.98,339.0,60.0,16.2,202.0,0.3,,
2025-11-22 21:00:00+05:30,2.23,4.55,72.6,0.0423,7.08,384.0,62.5,15.4,199.0,0.375,,
2025-11-22 22:00:00+05:30,2.68,3.95,79.4,0.0454,6.83,396.0,65.8,14.7,251.0,0.375,,
2025-11-22 23:00:00+05:30,2.72,3.6,60.2,0.035,7.33,417.0,67.3,14.1,238.0,0.85,,
2025-11-23 00:00:00+05:30,2.51,3.77,42.8,0.0259,7.37,440.0,70.0,13.4,233.0,0.3,,
2025-11-23 01:00:00+05:30,2.15,3.85,35.4,0.022,7.3,436.0,70.5,12.9,233.0,0.75,,
2025-11-23 02:00:00+05:30,2.06,4.2,34.3,0.0217,6.68,423.0,73.0,12.2,233.0,0.5,,
2025-11-23 03:00:00+05:30,2.12,4.4,41.5,0.0257,6.38,431.0,74.0,12.0,233.0,0.4,,
2025-11-23 04:00:00+05:30,2.08,3.93,43.7,0.0264,6.28,421.0,77.8,10.7,207.0,0.4,,
2025-11-23 05:00:00+05:30,2.06,4.28,44.3,0.0271,6.3,394.0,77.3,10.7,189.0,0.3,,
2025-11-23 06:00:00+05:30,1.98,3.83,38.1,0.0233,6.03,391.0,77.3,10.5,214.0,0.45,,
2025-11-23 07:00:00+05:30,2.07,3.78,37.5,0.023,6.45,389.0,78.3,10.2,220.0,0.3,,
2025-11-23 08:00:00+05:30,2.42,4.25,43.6,0.0266,7.03,417.0,77.0,10.9,232.0,0.625,,
2025-11-23 09:00:00+05:30,2.75,3.8,48.0,0.0287,10.8,473.0,71.8,13.6,239.0,1.05,,
2025-11-23 10:00:00+05:30,2.29,4.35,36.4,0.0229,25.7,509.0,61.0,17.8,276.0,0.55,,
2025-11-23 11:00:00+05:30,1.91,4.1,25.5,0.0169,48.8,502.0,49.5,21.1,256.0,0.7,,
2025-11-23 12:00:00+05:30,1.84,3.95,25.0,0.0165,62.6,503.0,46.3,22.4,260.0,1.6,,
2025-11-23 13:00:00+05:30,1.57,4.18,21.0,0.0145,75.4,481.0,42.5,24.3,265.0,1.0,,
2025-11-23 14:00:00+05:30,1.32,4.1,16.7,0.0122,82.5,422.0,41.0,24.4,217.0,2.0,,
2025-11-23 15:00:00+05:30,1.07,3.88,11.3,0.00918,79.8,323.0,40.3,23.8,202.0,2.6,,
2025-11-23 16:00:00+05:30,1.09,4.1,13.1,0.0103,74.5,257.0,41.0,23.2,188.0,1.57,,
2025-11-23 19:00:00+05:30,2.01,4.4,70.1,0.0408,6.4,381.0,57.0,16.5,131.0,0.5,,
2025-11-23 20:00:00+05:30,2.78,4.23,63.5,0.0372,7.13,427.0,61.0,15.8,129.0,0.3,,
2025-11-23 21:00:00+05:30,2.88,3.6,46.9,0.0279,8.93,518.0,64.3,14.9,150.0,0.4,,
2025-11-23 22:00:00+05:30,2.59,4.08,35.1,0.022,10.7,522.0,65.5,14.3,211.0,0.875,,
2025-11-23 23:00:00+05:30,2.48,4.08,33.5,0.0211,8.35,473.0,69.3,13.2,211.0,0.575,,
2025-11-24 00:00:00+05:30,2.24,3.93,30.7,0.0195,10.4,465.0,67.7,13.0,213.0,1.43,,
2025-11-24 01:00:00+05:30,2.13,4.35,38.9,0.0242,7.15,436.0,72.0,11.7,208.0,0.3,,
2025-11-24 02:00:00+05:30,2.18,3.8,38.1,0.0234,6.63,442.0,73.0,11.5,208.0,0.325,,
2025-11-24 03:00:00+05:30,2.15,3.8,37.5,0.023,6.4,453.0,76.3,10.6,187.0,1.05,,
2025-11-24 04:00:00+05:30,2.09,4.25,38.7,0.024,6.15,460.0,78.8,9.98,177.0,0.425,,
2025-11-24 05:00:00+05:30,1.99,3.85,33.5,0.0209,6.85,466.0,80.8,9.65,213.0,0.775,,
2025-11-24 06:00:00+05:30,1.93,4.23,26.4,0.0175,6.6,463.0,80.3,9.23,217.0,0.55,,
2025-11-24 07:00:00+05:30,1.94,4.13,24.0,0.0161,6.23,436.0,82.0,8.6,204.0,0.3,,
2025-11-24 08:00:00+05:30,2.23,4.3,44.7,0.0272,6.88,426.0,79.8,9.3,203.0,0.6,,
2025-11-24 09:00:00+05:30,2.23,3.83,46.7,0.028,9.4,480.0,69.8,13.2,171.0,0.5,,
2025-11-24 10:00:00+05:30,1.68,4.2,32.8,0.0208,23.5,479.0,54.0,17.9,200.0,0.55,,
2025-11-24 11:00:00+05:30,1.37,4.33,17.0,0.0126,36.5,392.0,48.0,20.6,174.0,1.23,,
2025-11-24 12:00:00+05:30,1.11,3.88,11.4,0.00923,55.0,291.0,45.3,22.2,175.0,1.95,,
2025-11-24 13:00:00+05:30,1.16,3.97,11.2,0.0092,60.9,239.0,44.3,22.9,174.0,2.57,,
2025-11-24 14:00:00+05:30,1.09,4.33,11.5,0.00963,68.1,246.0,43.3,23.2,183.0,2.97,,
2025-11-24 15:00:00+05:30,1.01,4.13,10.9,0.00915,65.8,220.0,41.8,23.2,219.0,3.3,,
2025-11-24 16:00:00+05:30,0.933,4.23,9.3,0.0084,60.8,203.0,42.8,22.5,216.0,2.58,,
2025-11-24 17:00:00+05:30,1.06,3.85,12.9,0.00998,49.9,209.0,45.0,21.0,203.0,1.83,,
2025-11-24 18:00:00+05:30,1.48,3.85,27.7,0.0179,30.2,248.0,49.3,18.7,204.0,0.925,,
2025-11-24 19:00:00+05:30,2.08,4.07,36.0,0.0225,18.8,322.0,54.0,17.0,190.0,0.3,,
2025-11-24 20:00:00+05:30,2.94,3.83,57.7,0.0338,8.8,422.0,61.3,15.0,189.0,0.3,,
2025-11-24 21:00:00+05:30,2.37,5.03,64.0,0.0381,6.9,405.0,63.8,14.1,189.0,0.3,,
2025-11-24 22:00:00+05:30,2.76,3.18,56.5,0.0327,7.28,415.0,66.0,13.5,194.0,0.425,,
2025-11-24 23:00:00+05:30,2.17,4.27,30.1,0.0195,9.13,422.0,67.3,12.3,216.0,0.3,,
2025-11-25 00:00:00+05:30,2.18,4.07,29.8,0.0192,6.8,409.0,70.7,11.6,216.0,0.3,,
2025-11-25 01:00:00+05:30,2.22,4.35,33.3,0.0212,6.3,449.0,72.5,11.2,216.0,0.3,,
2025-11-25 02:00:00+05:30,2.21,4.5,40.1,0.025,6.48,422.0,75.0,10.1,216.0,0.3,,
2025-11-25 03:00:00+05:30,2.18,4.18,50.8,0.0304,6.15,400.0,75.0,10.0,212.0,0.975,,
2025-11-25 04:00:00+05:30,1.86,4.33,31.7,0.0204,6.48,402.0,75.3,9.58,181.0,1.03,,
2025-11-25 05:00:00+05:30,1.85,4.1,29.5,0.0191,6.53,392.0,76.0,9.08,190.0,0.825,,
2025-11-25 06:00:00+05:30,1.84,4.2,30.0,0.0194,6.48,385.0,76.3,8.63,196.0,0.75,,
2025-11-25 07:00:00+05:30,1.91,4.15,32.8,0.0208,6.55,394.0,74.8,8.45,223.0,1.35,,
2025-11-25 08:00:00+05:30,1.99,3.83,42.8,0.0258,6.78,416.0,73.5,8.8,192.0,1.45,,
2025-11-25 09:00:00+05:30,1.93,3.95,41.4,0.0252,9.98,439.0,67.3,11.9,182.0,1.75,,
2025-11-25 10:00:00+05:30,0.805,4.1,32.1,0.0204,20.5,406.0,60.7,15.3,191.0,2.43,,
2025-11-25 11:00:00+05:30,1.6,3.9,18.3,0.0129,28.1,372.0,54.0,18.3,197.0,2.63,,
2025-11-25 12:00:00+05:30,1.48,4.23,14.8,0.0113,43.4,310.0,48.8,20.4,197.0,4.05,,
2025-11-25 13:00:00+05:30,1.13,4.13,9.88,0.00863,47.3,227.0,42.3,21.8,212.0,5.23,,
2025-11-25 14:00:00+05:30,1.02,4.08,9.48,0.00833,50.6,179.0,39.3,22.5,227.0,4.98,,
2025-11-25 15:00:00+05:30,0.985,4.08,10.8,0.00903,50.9,173.0,38.3,22.9,226.0,4.18,,
2025-11-25 16:00:00+05:30,0.955,4.18,11.1,0.0093,48.8,166.0,38.5,22.4,226.0,3.25,,
