Local Time,CO,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,NH3
2025-11-12 13:00:00+05:30,1.01,5.78,40.4,0.0262,129.0,237.0,42.3,25.4,89.0,3.68,,,
2025-11-12 14:00:00+05:30,0.9,6.58,29.8,0.0212,136.0,218.0,41.3,26.1,102.0,3.5,,,
2025-11-12 15:00:00+05:30,0.85,8.23,27.1,0.0211,139.0,188.0,41.7,25.8,94.0,3.73,,,
2025-11-12 16:00:00+05:30,0.705,7.0,24.8,0.0189,129.0,164.0,42.3,25.2,92.5,3.4,,,
2025-11-12 17:00:00+05:30,0.813,8.83,32.3,0.0244,92.1,134.0,54.7,22.9,85.7,2.03,,,
2025-11-12 18:00:00+05:30,0.863,7.45,38.8,0.0267,46.0,133.0,79.5,19.1,69.3,1.5,,,
2025-11-12 19:00:00+05:30,1.03,8.55,41.4,0.029,17.3,128.0,91.3,17.1,50.8,1.6,,,
2025-11-12 20:00:00+05:30,1.26,11.2,45.2,0.0332,5.08,138.0,97.0,16.0,49.0,1.78,,,
2025-11-12 21:00:00+05:30,1.63,10.3,48.2,0.034,4.45,166.0,97.0,15.5,44.0,1.75,,,
2025-11-12 22:00:00+05:30,1.84,13.0,47.5,0.0358,2.15,180.0,96.5,15.2,56.0,1.6,,,
2025-11-12 23:00:00+05:30,2.12,26.1,42.7,0.0439,1.3,200.0,95.5,14.8,62.0,1.65,,,
2025-11-13 00:00:00+05:30,2.25,32.5,43.0,0.0493,1.33,211.0,95.0,14.7,65.3,1.67,,,
2025-11-13 01:00:00+05:30,1.82,23.9,37.3,0.0393,0.8,238.0,95.0,14.8,69.5,2.05,,,
2025-11-13 02:00:00+05:30,1.73,19.7,39.6,0.0371,1.43,263.0,95.0,14.7,68.0,1.85,,,
2025-11-13 03:00:00+05:30,1.53,13.4,37.7,0.0309,1.78,289.0,95.0,14.5,74.5,1.7,,,
2025-11-13 04:00:00+05:30,1.67,14.6,42.4,0.0345,2.18,317.0,95.0,14.5,71.3,2.08,,,
2025-11-13 05:00:00+05:30,1.49,9.13,42.8,0.0302,5.65,333.0,96.0,15.0,74.8,1.95,,,
2025-11-13 06:00:00+05:30,1.38,11.8,38.0,0.0299,4.25,318.0,95.0,14.3,66.5,1.73,,,
2025-11-13 07:00:00+05:30,1.36,11.2,36.7,0.0286,3.23,316.0,95.0,14.2,66.3,1.9,,,
2025-11-13 08:00:00+05:30,1.43,15.2,36.0,0.0315,3.55,315.0,95.0,14.4,80.0,1.73,,,
2025-11-13 09:00:00+05:30,1.59,15.5,46.5,0.0374,11.1,328.0,91.5,17.0,98.0,2.23,,,
2025-11-13 10:00:00+05:30,1.65,12.8,60.0,0.0423,36.0,357.0,69.5,20.4,89.0,2.85,,,
2025-11-13 11:00:00+05:30,1.49,10.1,59.1,0.0396,69.3,377.0,57.0,22.5,96.3,3.05,,,
2025-11-13 12:00:00+05:30,1.41,7.48,52.5,0.034,106.0,318.0,50.5,24.0,103.0,3.13,,,
2025-11-13 13:00:00+05:30,1.36,6.95,48.0,0.0312,135.0,280.0,47.3,24.7,93.8,3.3,,,
2025-11-13 14:00:00+05:30,1.17,6.6,36.1,0.0246,138.0,266.0,44.8,25.2,102.0,3.53,,,
2025-11-13 15:00:00+05:30,0.935,7.0,27.2,0.0202,135.0,237.0,43.0,25.2,96.3,3.33,,,
2025-11-13 16:00:00+05:30,0.97,6.18,28.8,0.0203,132.0,208.0,45.5,24.5,90.3,2.6,,,
2025-11-13 17:00:00+05:30,1.18,9.68,36.2,0.0271,64.7,224.0,64.5,22.1,94.3,1.48,,,
2025-11-13 18:00:00+05:30,1.1,8.83,37.5,0.0271,33.8,219.0,85.8,18.4,85.5,1.6,,,
2025-11-13 19:00:00+05:30,1.2,8.13,37.1,0.0263,18.3,218.0,93.0,16.8,67.0,1.73,,,
2025-11-13 20:00:00+05:30,1.21,9.5,33.2,0.0254,11.3,218.0,97.0,16.0,69.8,1.7,,,
2025-11-13 21:00:00+05:30,1.28,8.18,34.7,0.0251,11.2,216.0,96.8,15.5,57.0,1.8,,,
2025-11-13 22:00:00+05:30,1.41,10.7,44.9,0.0325,13.1,214.0,97.0,15.4,56.8,1.73,,,
2025-11-13 23:00:00+05:30,1.38,9.75,48.3,0.0336,8.7,222.0,96.5,15.1,62.8,1.73,,,
2025-11-14 00:00:00+05:30,1.34,10.6,56.8,0.0388,5.3,217.0,96.0,14.8,54.7,1.73,,,
2025-11-14 02:00:00+05:30,1.26,10.3,52.0,0.036,0.9,202.0,95.0,14.4,76.5,1.5,,,
2025-11-14 03:00:00+05:30,1.11,13.0,50.5,0.0374,1.65,199.0,95.0,14.1,81.8,1.55,,,
2025-11-14 04:00:00+05:30,1.19,11.9,41.1,0.0316,4.23,192.0,95.0,13.9,60.3,1.83,,,
2025-11-14 05:00:00+05:30,1.1,11.0,38.1,0.0292,10.3,199.0,95.0,14.1,69.7,1.93,,,
2025-11-14 10:00:00+05:30,1.33,6.9,48.1,0.0312,55.1,223.0,58.0,21.5,91.0,2.9,,,
2025-11-14 11:00:00+05:30,1.32,7.4,40.7,0.0277,68.9,218.0,53.0,22.7,107.0,2.7,,,
2025-11-14 12:00:00+05:30,1.13,9.08,48.3,0.033,89.9,200.0,47.3,24.2,97.5,2.88,,,
2025-11-14 13:00:00+05:30,1.06,8.5,42.5,0.0296,105.0,180.0,46.0,24.8,111.0,3.0,,,
2025-11-14 15:00:00+05:30,0.915,7.9,29.4,0.0221,134.0,170.0,43.0,25.1,94.5,3.48,,,
2025-11-14 16:00:00+05:30,0.958,6.78,28.0,0.0204,127.0,163.0,46.8,24.4,89.0,2.68,,,
2025-11-14 17:00:00+05:30,1.03,7.83,32.5,0.0236,76.1,172.0,60.7,22.6,88.0,1.57,,,
2025-11-14 18:00:00+05:30,0.973,7.9,35.5,0.0253,41.4,152.0,84.8,18.4,85.3,1.6,,,
2025-11-14 19:00:00+05:30,0.955,9.18,38.8,0.0281,13.2,146.0,95.0,16.8,80.5,1.63,,,
2025-11-14 20:00:00+05:30,1.07,8.45,36.3,0.0261,11.3,155.0,97.0,16.1,76.0,1.75,,,
2025-11-14 21:00:00+05:30,1.16,9.45,34.4,0.026,10.3,176.0,97.0,15.7,66.3,1.85,,,
2025-11-14 22:00:00+05:30,1.27,10.5,37.9,0.0287,12.0,198.0,97.0,15.5,49.5,1.83,,,
2025-11-14 23:00:00+05:30,1.37,11.4,49.5,0.0356,4.68,223.0,97.0,15.4,53.8,1.93,,,
2025-11-15 00:00:00+05:30,1.4,13.4,53.6,0.0394,2.23,233.0,97.0,15.4,54.0,1.83,,,
2025-11-15 01:00:00+05:30,1.38,11.2,64.5,0.0435,1.0,228.0,97.0,15.2,72.0,1.65,,,
2025-11-15 02:00:00+05:30,1.36,18.6,58.6,0.0463,0.5,228.0,97.0,14.9,73.3,1.6,,,
2025-11-15 03:00:00+05:30,1.2,21.0,45.4,0.0411,1.23,239.0,96.8,14.8,67.8,1.83,,,
2025-11-15 04:00:00+05:30,1.36,27.6,51.6,0.0499,0.875,261.0,96.3,14.6,70.3,1.75,,,
2025-11-15 05:00:00+05:30,1.29,21.0,42.2,0.0395,1.5,278.0,94.8,13.9,62.0,1.7,,,
2025-11-15 06:00:00+05:30,1.28,15.95,35.650000000000006,0.03195,3.375,284.5,94.75,13.3,62.5,1.725,,,
2025-11-15 07:00:00+05:30,1.35,11.5,35.5,0.0283,4.73,299.0,95.8,12.9,125.0,1.53,,,
